256	77863.76
512	91984.14
1024	205016.24
2048	177901.25
4096	287383.78
8192	569741.68
16384	1186275.83
32768	2360812.09
65536	4898961.21
131072	9990905.34
262144	2.061245919E7
524288	4.2852165E7
1048576	8.606155585E7
