256	73101.69
512	109097.08
1024	233210.86
2048	204370.81
4096	735045.86
8192	818887.46
16384	1714901.69
32768	3421933.28
65536	7255557.89
131072	1.500409963E7
262144	3.11915213E7
524288	6.604177218E7
1048576	1.4053664914E8
